"urban_pct_1000m_mod","water_pct_1000m_mod","natural_pct_1000m_mod","pasture_pct_1000m_mod","crop_pct_1000m","pesticide_1000m","fertilizer_1000m","crop_diversity_shannon_1000m","crop_diversity_machefer_alpha_1000m","pct_very_small_and_small_field_1000m","pct_very_large_and_large_field_1000m","climate_mean_temp_c_1000m","climate_annual_precip_mm_1000m","Habitat_category","Predominant_land_use_mod","Use_intensity","SS","SSB","Coordinate_ID","Sampling_method","SSBS","taxa_richness","genus_richness","Rescaled_sampling_effort_mod","Country","Sample_start_year","Diversity_metric_unit"
-0.191832775532635,-0.549183413730287,-0.546853704766531,0.194733653187612,0.630213881753058,-0.0410559712613244,-0.0545653042989077,0.559510406099299,0.118058729542845,-0.559962395654517,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Minimal use","Cropland","Minimal use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F2","48.4817292174,-1.59823268746","flight trap","AD1_2008__Billeter 8 F2 30",5,2,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.368438469181199,-0.371800838152002,0.667651908915692,-0.299262737534339,-0.140413069388287,0.496587897215241,-0.356821419559339,-0.559962395654517,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Minimal use","Cropland","Minimal use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F2","48.4698079465,-1.59107453031","flight trap","AD1_2008__Billeter 8 F2 31",9,3,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.350229788655816,-0.320851903129474,0.6442302473553,-0.407879842252547,-0.147254002367781,0.491573804353009,-0.306749307575169,-0.559962395654517,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Minimal use","Cropland","Minimal use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F2","48.4721532009,-1.5903651742","flight trap","AD1_2008__Billeter 8 F2 32",6,2,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.118259397225513,0.656705336080971,0.0373483251570366,0.512761134120639,0.651362133188361,0.0258961825093679,2.00998399415934,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5405929555,-1.6106632369","flight trap","AD1_2008__Billeter 8 F3 33",6,4,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.522121943129509,0.546775617820804,0.466075664757425,0.511780297315169,0.650949666283178,0.155995019961178,0.643898533591113,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5228001838,-1.60830690511","flight trap","AD1_2008__Billeter 8 F3 34",6,2,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.0762486573822898,0.667227505467562,0.0201908548808286,0.510355814722875,0.650350635003916,0.00368416524971056,1.57673787673217,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5396829203,-1.60548580507","flight trap","AD1_2008__Billeter 8 F3 35",11,5,1,"France","2002","individuals"
-0.191832775532635,-0.504750951202909,-0.396209701614046,-0.394666723099853,0.667467045287016,0.026905800292289,0.0819472619143806,0.674481390575093,-0.44276984506023,2.0434042898634,-0.301410863021351,1.28324933130111,0.42431331845216,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.552636618,-1.60603556424","flight trap","AD1_2008__Billeter 8 F3 36",11,5,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.143511167943523,0.650380681723589,-0.0143750873833887,0.489819957791264,0.648502576001387,-0.104275649382441,0.556036904690453,-0.301410863021351,1.24079684959202,0.15085732276537,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5423260095,-1.59451369942","flight trap","AD1_2008__Billeter 8 F3 37",6,3,1,"France","2002","individuals"
-0.0123972131532331,-0.545127408957763,-0.508905714474434,-0.335881509418682,0.677303543979632,0.0351856834124216,0.142634258554219,0.667375560871854,-0.281460401279356,1.23339118901755,-0.301410863021351,1.28752182750715,0.451834435170278,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5536251754,-1.59279950569","flight trap","AD1_2008__Billeter 8 F3 38",11,5,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.608794853153649,0.533843963568469,0.234143543745344,0.502504743389133,0.647049059168518,-0.0885166096143222,-0.197574037221416,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5350629743,-1.5913563362","flight trap","AD1_2008__Billeter 8 F3 39",9,4,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,0.375452428147674,0.592287793173785,0.395049932985574,0.501403863550629,0.646586111104749,0.00349386840633805,-0.547122007559846,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5309187705,-1.58852921303","flight trap","AD1_2008__Billeter 8 F3 40",13,5,1,"France","2002","individuals"
-0.0229787411599276,-0.549183413730287,-0.559386047286653,-0.0456317029939947,0.639816326693398,0.384962617372962,0.500973869103373,0.646405287467279,0.166124799423023,-0.559962395654517,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.529842399,-1.58035862416","flight trap","AD1_2008__Billeter 8 F3 41",8,3,1,"France","2002","individuals"
-0.18292507112493,-0.549183413730287,-0.559386047286653,0.200432253175123,0.63306756742472,0.651795874220613,0.500973869103373,0.646405287467279,0.129511980560601,-0.559962395654517,-0.301410863021351,1.2387139852326,0.13744063369676,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5385046105,-1.58085660996","flight trap","AD1_2008__Billeter 8 F3 42",13,5,1,"France","2002","individuals"
-0.0387651496456285,-0.545234493594528,-0.559386047286653,-0.160456073939659,0.672021886550485,0.610880997058984,0.366391656751707,0.653855469793795,0.0785467976225116,-0.458962921183006,-0.301410863021351,1.25901506440544,0.268209238857733,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5473102926,-1.58001567497","flight trap","AD1_2008__Billeter 8 F3 43",11,5,1,"France","2002","individuals"
-0.0610510237624498,-0.546282444926086,-0.559386047286653,-0.298220748435182,0.714696676816653,0.0925454952537107,0.172156312212013,0.664607921442412,0.0142145114119274,-0.0498142998767623,-0.301410863021351,1.28836146096299,0.457242901140428,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.553825321,-1.57939201432","flight trap","AD1_2008__Billeter 8 F3 44",11,4,1,"France","2002","individuals"
-0.0208842179993085,-0.538694885750995,-0.559386047286653,-0.193616945589531,0.670928908426722,0.061377680673763,0.137148209341802,0.66654589485458,0.0378601300067166,-0.471193401858852,-0.301410863021351,1.29364611938417,0.491283821064389,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5551505886,-1.57230699204","flight trap","AD1_2008__Billeter 8 F3 45",9,3,1,"France","2002","individuals"
-0.176845090901591,-0.549183413730287,-0.559386047286653,0.128842279488551,0.648912079583628,0.742402083249541,0.416610942669005,0.651075437946687,0.213839831550513,-0.559962395654517,-0.301410863021351,1.25142549783844,0.219321343525006,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5455148982,-1.56373195588","flight trap","AD1_2008__Billeter 8 F3 46",3,1,1,"France","2002","individuals"
0.229625718600913,-0.549183413730287,-0.559386047286653,-0.255723075118457,0.605762069115997,0.383818132722672,0.50044153805047,0.650337039590148,0.201915076111459,-0.559962395654517,-0.301410863021351,1.23817281515212,0.138664977232444,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5372322642,-1.56249299628","flight trap","AD1_2008__Billeter 8 F3 47",8,4,1,"France","2002","individuals"
-0.0594380982216662,-0.549183413730287,-0.559386047286653,0.267459155460261,0.573908465900905,0.132157309253534,0.497805791633434,0.669804439649476,0.262111449350138,-0.559962395654517,-0.301410863021351,1.23555423459748,0.144589255551626,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 8","AD1_2008__Billeter 8 F3","48.5240154204,-1.56009494616","flight trap","AD1_2008__Billeter 8 F3 48",13,5,1,"France","2002","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.777689027186748,1.96591738376855,1.89970914243293,0.361393636095165,0.44137042464691,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6027083091,11.6814424734","flight trap","AD1_2008__Billeter 9 G1 1",15,7,1,"Germany","2001","individuals"
-0.161048311946963,-0.547553267069749,-0.559386047286653,-0.394666723099853,0.773798455899275,0.650058822855231,1.87394480786186,0.504509779608981,-0.101386833894439,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6155282599,11.6823861916","flight trap","AD1_2008__Billeter 9 G1 2",2,2,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.752889816117658,1.38164715731452,1.87372775062372,0.503589172375888,0.615386010781144,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.627876138,11.6861450869","flight trap","AD1_2008__Billeter 9 G1 3",21,10,1,"Germany","2001","individuals"
-0.183314031595501,-0.548022211775564,-0.559386047286653,-0.394666723099853,0.767406639025877,1.58128219653236,1.87053533716754,0.490049154341746,-0.0243454883026023,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6183696002,11.689146946","flight trap","AD1_2008__Billeter 9 G1 4",12,4,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.772349015337771,3.22322556169014,1.86800156787883,0.412844484954337,0.168222051344409,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6058226014,11.693837395","flight trap","AD1_2008__Billeter 9 G1 5",14,8,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.757236806976023,2.99603547242235,1.85818933778819,0.437685932428225,0.633525744850365,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6313758345,11.6960334079","flight trap","AD1_2008__Billeter 9 G1 6",15,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.523517678537066,-0.559386047286653,-0.394666723099853,0.772367782103748,1.9184289749256,1.84489395275422,0.381296070775995,-0.0751844427675978,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6119615258,11.702341504","flight trap","AD1_2008__Billeter 9 G1 7",12,7,1,"Germany","2001","individuals"
-0.191832775532635,-0.548653054570375,-0.559386047286653,-0.394666723099853,0.767442444689571,1.82422176986858,1.8433368981715,0.374692118180418,-0.170702070623154,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6194111639,11.7030866912","flight trap","AD1_2008__Billeter 9 G1 8",16,9,1,"Germany","2001","individuals"
-0.191832775532635,-0.517242012133617,-0.559386047286653,-0.394666723099853,0.769236279478027,0.634186533610841,1.82576780729799,0.300176141307178,-0.521264301481428,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6124771285,11.7159080871","flight trap","AD1_2008__Billeter 9 G1 9",3,3,1,"Germany","2001","individuals"
-0.191832775532635,-0.533537244562086,-0.559386047286653,-0.394666723099853,0.777367457882992,1.37274698242871,1.78833687968551,0.346415317142398,0.659442593628404,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6045833544,11.7201382084","flight trap","AD1_2008__Billeter 9 G1 10",16,9,1,"Germany","2001","individuals"
-0.177781925199268,-0.528021301033874,-0.559386047286653,-0.394666723099853,0.769793872609361,1.11968045531758,1.82576780729799,0.300176141307178,-1.14916362387577,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6209871803,11.7227858493","flight trap","AD1_2008__Billeter 9 G1 11",13,5,1,"Germany","2001","individuals"
-0.15833316954038,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.77368025550521,2.04161790000524,1.82576780729799,0.300176141307178,-0.103778305008724,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6270100571,11.7231824564","flight trap","AD1_2008__Billeter 9 G1 12",14,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.520140744206786,-0.559386047286653,-0.394666723099853,0.770682721419779,0.451938181673554,1.82576780729799,0.300176141307178,-0.548897987665919,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6116317815,11.7266464114","flight trap","AD1_2008__Billeter 9 G1 13",13,9,1,"Germany","2001","individuals"
-0.177379796911573,-0.549183413730287,-0.552588294231312,-0.394666723099853,0.776235661152989,2.42518333402182,1.82576780729799,0.300176141307178,0.287648092144644,-0.559962395654517,3.5112755076488,0.248160498053931,-0.587702608442089,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6321315882,11.7330527127","flight trap","AD1_2008__Billeter 9 G1 14",8,4,1,"Germany","2001","individuals"
-0.138820510546857,-0.540500308388859,-0.532441148606455,-0.38120446202093,0.743504730881755,1.66060958968524,1.84420905347732,0.302671535503164,-0.598710533798828,-0.559962395654517,3.5112755076488,0.250316652739147,-0.588620305225285,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6260116107,11.738295267","flight trap","AD1_2008__Billeter 9 G1 15",10,5,1,"Germany","2001","individuals"
-0.191832775532635,-0.47580437221596,-0.559355434628778,-0.394666723099853,0.748541336657443,1.63423684151754,1.9085596043964,0.333557702466293,-0.320239637415136,-0.559962395654517,3.5112755076488,0.261760546134113,-0.59349102448665,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G1","51.6054071585,11.7453790854","flight trap","AD1_2008__Billeter 9 G1 16",5,5,1,"Germany","2001","individuals"
-0.11430802979903,-0.549183413730287,-0.528687427476623,-0.394666723099853,0.740600799514796,2.35696611007682,2.06296297210084,-0.118580024317917,0.255765388689376,-0.559962395654517,-0.301410863021351,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6381071909,11.4082611917","flight trap","AD1_2008__Billeter 9 G2 17",7,4,1,"Germany","2001","individuals"
0.224794528288035,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.642220117855894,3.29288161120857,2.37319993708297,-0.162274851635282,0.472889262886064,-0.559962395654517,-0.301410863021351,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6202096844,11.4134247949","flight trap","AD1_2008__Billeter 9 G2 18",6,4,1,"Germany","2001","individuals"
0.368388751889083,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.592949557394626,1.73707103331145,2.39583338288009,-0.165462622974964,0.575009151281227,-0.559962395654517,-0.301410863021351,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6269078236,11.4151769959","flight trap","AD1_2008__Billeter 9 G2 19",6,4,1,"Germany","2001","individuals"
-0.17897245509342,-0.549183413730287,-0.55832203483277,-0.394666723099853,0.780139123714595,3.01101921826074,2.48725841088731,-0.175361668146692,0.18838387566729,-0.559962395654517,-0.286421450677061,-0.0522599477615535,-0.543225153028272,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6440262373,11.4164084032","flight trap","AD1_2008__Billeter 9 G2 20",4,4,1,"Germany","2001","individuals"
-0.186356821599498,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.783295830620267,2.86726015425672,2.59399445807477,-0.186918513964415,0.285545887128782,-0.559962395654517,-0.0985216847447515,-0.0360439034836955,-0.542244824703627,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6461938998,11.4241533917","flight trap","AD1_2008__Billeter 9 G2 21",10,4,1,"Germany","2001","individuals"
0.309889106600378,-0.549183413730287,-0.480078486580458,-0.394666723099853,0.566589261840951,1.65083395255041,2.39583338288009,-0.165462622974964,-0.0857576107969658,-0.559962395654517,0.601130734500761,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6207005719,11.4268692123","flight trap","AD1_2008__Billeter 9 G2 22",4,4,1,"Germany","2001","individuals"
0.307677554630523,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.613780999218601,0.248551741187283,2.39583338288009,-0.165462622974964,-0.0647440710706121,-0.559962395654517,0.303431190644867,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.626280687,11.4278466831","flight trap","AD1_2008__Billeter 9 G2 23",12,6,1,"Germany","2001","individuals"
-0.0269852452365726,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.728611688792856,2.08951898152735,2.39583338288009,-0.165462622974964,-0.126582291954288,-0.559962395654517,0.755977531943785,-0.0661471512878639,-0.544064693099432,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.630890455,11.4323192756","flight trap","AD1_2008__Billeter 9 G2 24",10,4,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,2.60134743130616,2.48964031563668,-0.168972204726288,0.637542658040919,-0.559962395654517,0.297135765971787,-0.0471437740676871,-0.543344451445035,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6444355423,11.4373013865","flight trap","AD1_2008__Billeter 9 G2 25",16,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.484016896246199,-0.394666723099853,0.72632110929637,1.06380547817137,2.32250325621315,-0.127223881375561,-0.430381962728923,-0.559962395654517,2.364915727247,-0.0556241096255935,-0.545381876201203,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6252098169,11.4404233714","flight trap","AD1_2008__Billeter 9 G2 26",10,3,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.5148848145572,-0.394666723099853,0.759120227510829,0.9147297540575,2.31713030832432,-0.124422102962156,-0.116805068812262,-0.559962395654517,2.8780585808988,-0.0548529457841681,-0.545478403803511,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6177779801,11.4406683004","flight trap","AD1_2008__Billeter 9 G2 27",13,7,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.542375326798509,-0.394666723099853,0.775215341823704,4.42191421338362,2.20163295489998,-0.0641948313924754,-0.566382875667441,-0.559962395654517,2.6503220892466,-0.038281267019659,-0.547552702845287,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.633487269,11.4452203226","flight trap","AD1_2008__Billeter 9 G2 28",2,2,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.765238386201801,1.49034126080839,1.8427507612204,0.122947944605615,0.469814602068594,-0.559962395654517,3.5112755076488,0.0132076742698897,-0.553997642015105,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6220324092,11.4579880779","flight trap","AD1_2008__Billeter 9 G2 29",1,1,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.528151259538805,-0.394666723099853,0.766887450857929,4.52164903385461,1.82182483579713,0.133859981599952,-0.3165065759954,-0.559962395654517,3.5112755076488,0.0162089264931803,-0.554373312742214,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6337558564,11.4588699695","flight trap","AD1_2008__Billeter 9 G2 30",4,3,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.537740626662153,-0.394666723099853,0.772501822779542,2.95313229827016,1.77746404738653,0.156371157592236,0.268314746029596,-0.559962395654517,3.47402309927047,0.0226514863541108,-0.555138647329203,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.6412450156,11.4609080557","flight trap","AD1_2008__Billeter 9 G2 31",10,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.765587617652721,1.68433306906039,1.73255513803509,0.180410574930907,0.781049643414571,-0.559962395654517,3.5112755076488,0.0290171671497605,-0.55597653723735,"Cropland_Light use","Cropland","Light use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G2","51.623197865,11.4650204953","flight trap","AD1_2008__Billeter 9 G2 32",12,7,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,3.50921777673363,1.90823950791332,0.612580483474123,0.419516590537374,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3684423136,11.7026022548","flight trap","AD1_2008__Billeter 9 G3 33",8,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,1.60877048787633,1.87487054974797,0.60080011215287,0.678204521037215,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3924154581,11.7031904522","flight trap","AD1_2008__Billeter 9 G3 34",10,5,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,2.84503855563492,1.8908632017307,0.617000309257035,0.954031636954955,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3632528782,11.7050297693","flight trap","AD1_2008__Billeter 9 G3 35",8,4,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.783312577451406,1.46470513703074,1.87983451792895,0.619805557996696,0.436999160890532,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3798193592,11.7066579531","flight trap","AD1_2008__Billeter 9 G3 36",6,5,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,1.39082245086622,1.84380301699003,0.628970506816855,1.01906400913342,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3899800102,11.7143967701","flight trap","AD1_2008__Billeter 9 G3 37",14,7,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,2.36139812751301,1.84380301699003,0.628970506816855,-0.0258555250326544,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3666097451,11.719302956","flight trap","AD1_2008__Billeter 9 G3 38",12,5,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.783300457709611,1.27351509141042,1.84380301699003,0.628970506816855,0.802078735956656,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3824882431,11.7206399003","flight trap","AD1_2008__Billeter 9 G3 39",12,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,1.18363472156896,1.84380301699003,0.628970506816855,-0.599108537774441,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3720614805,11.7234985878","flight trap","AD1_2008__Billeter 9 G3 40",11,5,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.78327709152647,2.54312833500646,1.84380301699003,0.628970506816855,0.764809912176978,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3796287765,11.7308500742","flight trap","AD1_2008__Billeter 9 G3 41",7,7,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.783310622746772,2.49552785178113,1.84380301699003,0.628970506816855,1.45308392222053,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3878362185,11.7308649144","flight trap","AD1_2008__Billeter 9 G3 42",17,6,1,"Germany","2001","individuals"
-0.191832775532635,-0.549183413730287,-0.559386047286653,-0.394666723099853,0.785174759400129,1.15795090467464,1.84380301699003,0.628970506816855,-0.275124950716551,-0.559962395654517,3.5112755076488,0.192110862958204,-0.59373676020894,"Cropland_Intense use","Cropland","Intense use","AD1_2008__Billeter 9","AD1_2008__Billeter 9 G3","51.3682893868,11.7309983559","flight trap","AD1_2008__Billeter 9 G3 43",9,4,1,"Germany","2001","individuals"
